Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
1233871,SAM0023,ECOBIO 10,JN143,IT,9571.0,1000.0,0.0,2014-04-16,15.1,6.9,2.43,8.3,14.5,13.1,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,10073.0,1500.0,1.0,2014-05-07,15.6,6.2,3.13,6.1,17.3,14.7,2.0,0.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,11056.0,522.0,0.0,2014-06-17,14.8,7.7,2.02,6.6,9.9,9.8,3.0,0.1,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,12349.0,1900.0,1.0,2014-08-11,15.9,5.2,2.73,7.3,16.6,12.8,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,12874.0,500.0,0.0,2014-09-02,14.4,7.6,1.64,6.1,9.1,9.0,2.0,0.1,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,13401.0,1020.0,0.0,2014-09-23,15.0,6.7,2.26,6.3,12.7,11.5,2.0,0.1,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,13857.0,1510.0,1.0,2014-10-13,15.3,5.9,2.71,6.0,15.4,13.2,2.0,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,14607.0,500.0,0.0,2014-11-15,14.8,7.9,1.78,7.1,9.6,9.3,2.0,0.1,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,15111.0,1000.0,1.0,2014-12-06,15.4,7.2,2.41,6.7,13.2,11.7,1.0,0.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,16631.0,1010.0,0.0,2015-02-11,14.6,5.2,1.18,6.5,11.0,7.1,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,17132.0,1511.0,0.0,2015-03-04,14.8,5.2,1.79,5.8,13.2,8.9,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,17631.0,2000.0,1.0,2015-03-23,15.1,5.0,2.42,5.6,13.2,12.3,4.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,18152.0,500.0,0.0,2015-04-16,14.0,4.9,1.31,6.3,4.9,1.8,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,19600.0,1990.0,1.0,2015-06-16,14.8,2.7,1.74,5.6,10.9,7.9,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,20104.0,500.0,0.0,2015-07-07,14.2,4.7,1.23,5.9,5.0,2.2,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,20625.0,1020.0,0.0,2015-07-29,14.2,4.1,1.65,6.2,7.5,4.4,1.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,21127.0,1523.0,0.0,2015-08-19,14.7,3.7,1.65,5.4,9.9,6.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,21481.0,1850.0,1.0,2015-09-11,14.5,3.4,1.76,5.6,11.0,7.5,1.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,22008.0,547.0,0.0,2015-09-26,13.8,5.6,1.08,6.6,6.1,3.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,22465.0,1004.0,0.0,2015-10-14,14.0,4.3,1.48,6.1,7.0,5.5,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,22988.0,1520.0,0.0,2015-11-05,14.5,3.8,1.96,5.8,10.3,5.9,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,25770.0,500.0,0.0,2016-03-01,13.9,4.7,1.08,6.6,5.4,3.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,26295.0,1000.0,0.0,2016-03-23,14.0,4.5,1.28,6.7,8.4,5.7,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,26773.0,1503.0,0.0,2016-04-12,14.3,3.9,1.79,6.3,10.4,7.3,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,27109.0,1839.0,1.0,2016-04-26,14.529489723580763,3.7,1.48,6.2,10.9,13.7,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,27638.0,500.0,0.0,2016-05-19,13.6,4.8,1.26,7.1,5.2,3.2,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,28129.0,997.0,0.0,2016-06-08,13.9,4.2,1.48,6.2,8.9,6.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,28600.0,1500.0,1.0,2016-06-30,14.2,3.8,1.51,5.8,8.9,4.9,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,29109.0,504.0,0.0,2016-07-19,13.8,4.8,1.41,6.6,5.5,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,29665.0,1050.0,0.0,2016-08-11,14.0,4.0,1.69,6.1,8.1,4.2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,30106.0,1500.0,1.0,2016-08-30,14.2,3.7,1.7,5.6,9.8,5.4,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,30821.0,500.0,0.0,2016-09-29,13.7,4.6,1.42,6.9,5.9,2.3,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,31352.0,1031.0,0.0,2016-10-21,14.0,3.9,1.45,5.8,8.7,4.4,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,31804.0,1483.0,0.0,2016-11-09,14.1,3.7,1.65,6.9,10.8,5.8,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,32115.0,1794.0,0.0,2016-11-22,14.3,3.2,1.81,5.7,11.8,6.5,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,32334.0,2014.0,1.0,2016-12-01,14.3,3.1,2.25,5.0,12.3,6.9,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,33116.0,542.0,0.0,2017-01-03,14.2,4.6,1.7,6.7,6.5,2.9,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,33591.0,1020.0,0.0,2017-01-23,14.3,4.1,1.63,5.8,9.2,4.7,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,1028.0,1028.0,0.0,2017-04-07,14.1,3.3,1.61,6.0,8.4,2.9,1.0,0.0,2.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,1505.0,1505.0,0.0,2017-04-28,13.9,2.8,1.9,6.0,11.2,4.3,1.0,0.0,2.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,1820.0,1820.0,1.0,2017-05-11,14.3,2.3,1.96,4.8,13.4,5.0,1.0,0.0,2.0,3.0,3.0,0.0,7.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,1800.0,1500.0,0.0,2017-07-13,14.0,2.7,1.85,5.2,11.2,4.9,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,4828.0,1003.0,0.0,2017-09-11,14.4,3.4,1.68,6.1,8.2,3.9,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,14813.0,2247.0,0.0,2018-11-16,13.8,4.6,0.8,6.1,9.0,2.0,2.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,15318.0,2822.0,0.0,2018-12-14,14.1,4.3,0.7,5.9,11.0,2.0,2.0,0.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,15821.0,3325.0,1.0,2019-01-03,14.2,3.9,0.9,5.7,12.0,2.0,2.0,0.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,16371.0,527.0,0.0,2019-01-16,13.4,7.4,0.2,7.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,19189.0,517.0,1.0,2019-05-30,13.3,7.4,1.5,8.4,4.2,0.27,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,20209.0,1027.0,0.0,2019-06-20,13.4,6.7,1.6,7.2,6.2,0.92,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,20723.0,1534.0,1.0,2019-07-19,13.6,5.3,2.3,5.0,7.5,1.23,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0
1233871,SAM0023,ECOBIO 10,JN143,IT,23372.0,1035.0,0.0,2019-10-30,13.5,6.2,1.6,7.4,6.3,1.02,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
1233871,SAM0023,ECOBIO 10,JN143,IT,24191.0,1854.0,1.0,2019-12-05,13.8,5.0,1.4,6.5,7.8,1.62,1.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,23567.0,1500.0,1.0,2015-11-03,15.3,5.7,1.0,6.5,12.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,24400.0,500.0,0.0,2015-12-15,14.3,8.0,0.2,6.9,9.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,26532.0,500.0,0.0,2016-03-07,14.6,7.8,0.9,7.4,9.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,27033.0,1000.0,0.0,2016-03-30,15.0,6.2,0.6,6.9,11.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,28202.0,500.0,0.0,2016-05-17,14.5,7.0,0.7,6.9,8.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,28753.0,1000.0,0.0,2016-06-08,14.9,5.6,0.8,6.5,10.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,29252.0,1500.0,0.0,2016-06-29,15.4,3.9,1.3,5.9,13.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,29584.0,1850.0,1.0,2016-07-12,15.5,3.9,1.5,6.0,15.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,31084.0,1500.0,1.0,2016-09-20,15.1,4.7,1.8,6.4,11.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,32031.0,500.0,0.0,2016-10-24,14.3,7.5,0.3,6.8,8.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,33850.0,500.0,0.0,2017-01-09,14.5,7.5,0.6,6.6,8.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,34347.0,1000.0,1.0,2017-01-27,14.9,6.7,0.4,7.1,10.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,36650.0,472.0,0.0,2017-05-05,14.3,7.7,0.3,7.1,7.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,37180.0,1000.0,0.0,2017-05-30,14.8,6.7,0.6,6.7,9.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,37682.0,1500.0,1.0,2017-06-19,15.0,5.7,1.5,6.8,11.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,39459.0,1500.0,1.0,2017-08-31,15.1,5.1,1.5,6.0,12.0,2.0,1.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,40458.0,500.0,0.0,2017-10-12,14.5,7.0,0.3,7.0,10.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,42491.0,500.0,0.0,2018-01-05,14.4,7.1,0.6,7.2,10.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,45009.0,1000.0,0.0,2018-04-24,14.8,6.6,0.6,6.5,11.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,45512.0,1500.0,1.0,2018-05-15,15.4,5.7,0.1,6.2,13.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,46373.0,500.0,0.0,2018-06-22,14.4,7.1,0.4,7.0,9.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,46873.0,1000.0,0.0,2018-07-13,14.8,5.9,0.5,6.4,10.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,47427.0,1554.0,0.0,2018-08-06,15.1,5.0,0.6,5.9,13.0,2.0,3.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,47619.0,1742.0,1.0,2018-08-15,15.3,4.4,0.8,5.6,13.0,2.0,3.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,48120.0,500.0,0.0,2018-09-04,14.3,6.9,0.0,7.1,9.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,48620.0,1000.0,0.0,2018-09-26,14.7,5.7,0.2,6.5,10.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,49120.0,1500.0,0.0,2018-10-15,15.0,4.9,0.5,6.1,12.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,49500.0,1883.0,1.0,2018-11-02,15.3,4.1,1.1,5.9,14.0,3.0,3.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,50117.0,500.0,0.0,2018-11-26,14.4,7.3,0.2,6.9,9.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,50617.0,1000.0,0.0,2018-12-17,14.9,6.3,0.3,6.7,6.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,51171.0,1554.0,1.0,2019-01-09,15.2,5.6,0.5,6.4,13.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,51992.0,500.0,0.0,2019-02-12,14.6,7.5,0.1,7.3,4.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,52492.0,1000.0,0.0,2019-03-04,14.8,6.8,0.5,6.6,9.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,52993.0,1500.0,0.0,2019-03-25,15.2,5.6,0.6,6.2,10.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,53300.0,1800.0,1.0,2019-04-09,15.4,4.9,0.7,5.8,12.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,53808.0,500.0,0.0,2019-05-02,14.4,7.8,0.2,7.3,8.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,54308.0,1000.0,0.0,2019-05-20,14.7,6.9,0.4,6.7,9.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,54808.0,1500.0,1.0,2019-06-07,15.1,6.0,0.4,6.3,10.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,55308.0,500.0,0.0,2019-07-02,14.2,7.5,0.0,7.2,7.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,55808.0,1000.0,1.0,2019-07-22,14.6,6.7,0.0,6.9,8.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1233873,SAM0023,ECOBIO 10,JN933,IT,57304.0,500.0,0.0,2019-09-18,13.7,6.4,1.63,6.655719755443692,3.9,7.0,0.0,0.01280887286201772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,57804.0,1000.0,0.0,2019-10-09,13.9,5.7,2.12,6.200440276973488,3.07,8.0,0.0,0.016147544839054867,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,58300.0,1500.0,0.0,2019-10-30,14.2,5.4,2.35,5.958162994277182,2.42,8.0,0.0,0.01772140001943734,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,58580.0,1780.0,0.0,2019-11-12,14.3,5.3,2.21,6.012844920092845,2.12,7.0,1.0,0.01606005071922202,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
1233873,SAM0023,ECOBIO 10,JN933,IT,58769.0,1969.0,1.0,2019-11-20,14.7,5.7,2.58,5.801845578308673,2.98,10.0,1.0,0.019859828664071058,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,447.0,447.0,1.0,2017-03-07,14.1,4.1,1.74,5.9,5.2,1.2,1.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,35798.0,1646.0,1.0,2017-04-25,14.4,2.4,2.1,5.5,12.6,4.2,0.0,0.0,2.0,3.0,3.0,1.0,8.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,36481.0,401.0,0.0,2017-05-23,13.6,4.1,1.93,6.0,4.6,1.1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,37747.0,1667.0,1.0,2017-07-17,14.1,2.2,2.11,4.6,12.6,5.4,0.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,42752.0,1359.0,1.0,2018-02-09,14.2,2.7,1.59,5.0,11.6,5.2,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,45074.0,623.0,0.0,2018-05-16,13.6,6.7,2.9,4.8,4.3,0.33,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,45568.0,1100.0,0.0,2018-06-08,13.5,4.2,3.0,4.8,6.6,0.91,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,47834.0,1109.0,1.0,2018-09-10,13.5,5.3,2.6,5.8,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,49413.0,1190.0,1.0,2018-11-16,13.9,4.4,1.56,5.7,9.0,4.7,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,50843.0,1429.0,1.0,2019-01-18,14.0,4.5,1.82,5.9,10.3,5.7,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,52253.0,1410.0,1.0,2019-03-20,14.5,4.2,1.73,5.800426216811556,10.9,5.7,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,53847.0,1480.0,1.0,2019-05-24,14.1,3.9,1.64,5.835072761448565,9.9,5.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,55244.0,1091.0,1.0,2019-07-23,14.2,2.0,2.12,4.8,8.7,3.8,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,56333.0,788.0,0.0,2019-09-05,14.5,3.8,1.41,5.8,8.8,3.6,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,56691.0,1146.0,1.0,2019-09-18,14.489242883440436,3.515818822914639,2.040215184556108,5.366355371688316,11.478487291610708,5.436812302606311,2.08046574965002,0.00289265169041078,21.979466458687327,4.342717423807436,2.5469055761647823,0.38028755564257055,2.5063399138826794,0.5273468436038283,0.37921186386277106,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,57164.0,473.0,0.0,2019-10-10,14.1,4.7,1.18,6.419443322114096,6.1,2.2,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,57669.0,978.0,1.0,2019-11-08,14.3,3.2,1.6,5.669941674678551,9.4,5.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
1233875,SAM0011,ECOBIO 10,JN905,IT,58310.0,641.0,0.0,2019-11-28,14.1,4.2,1.3,6.4,6.2,2.1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,58612.0,943.0,0.0,2019-12-11,14.3,3.8,1.53,6.1,7.6,2.8,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,58950.0,1281.0,0.0,2019-12-27,14.3,3.1,1.61,5.6,10.2,4.1,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1233875,SAM0011,ECOBIO 10,JN905,IT,59307.0,1638.0,1.0,2020-01-20,14.8,2.6,1.99,6.0,11.1,5.1,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
1233877,SAM0002,ECOBIO 10,JO994,IT,1618.0,213.0,1.0,2015-08-31,15.1,3.0,2.63,5.1,22.7,13.9,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
1233877,SAM0002,ECOBIO 10,JO994,IT,25384.0,483.0,0.0,2016-02-18,13.7,4.0,1.11,5.7,6.3,3.5,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
1233877,SAM0002,ECOBIO 10,JO994,IT,26143.0,1242.0,0.0,2016-03-21,14.0,2.3,1.81,5.0,11.5,6.2,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
1233877,SAM0002,ECOBIO 10,JO994,IT,26368.0,1467.0,1.0,2016-03-30,14.2,2.1,1.97,5.2,12.1,6.6,0.0,0.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0
1233877,SAM0002,ECOBIO 10,JO994,IT,26931.0,563.0,1.0,2016-04-23,13.9,3.8,1.39,6.2,7.6,4.9,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
1233877,SAM0002,ECOBIO 10,JO994,IT,28648.0,736.0,1.0,2016-07-04,13.8,3.1,1.46,5.8,8.6,3.5,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
