Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge,Gruppo,AnnoP
1233362,SAM0010,ECOBIO 10,JJ001,IT,54389.0,781.0,0.0,2019-01-14,14.0,3.9,1.75,5.7,6.9,3.6,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,54965.0,1357.0,0.0,2019-02-07,14.2,3.1,1.66,5.4,9.6,4.1,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,55493.0,1885.0,1.0,2019-03-01,14.4,2.6,1.89,,12.2,5.6,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,56231.0,738.0,1.0,2019-04-01,14.1,4.3,1.61,,6.8,2.5,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,57805.0,1592.0,1.0,2019-05-07,14.6,3.2,1.67,,11.0,5.4,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,58327.0,662.0,0.0,2019-06-28,14.4,4.4,1.76,,6.3,2.8,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,59193.0,1528.0,0.0,2019-08-06,14.4,3.3,1.95,5.5,10.5,5.7,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,59928.0,2263.0,1.0,2019-09-06,14.9,2.6,2.11,,13.4,7.3,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,60713.0,785.0,0.0,2019-10-09,14.2,4.4,1.39,,6.2,2.3,71.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,60883.0,955.0,1.0,2019-10-16,14.4,4.1,1.52,,7.2,2.9,70.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,62070.0,638.0,0.0,2019-12-05,14.3,4.6,1.6,6.4,5.6,1.9,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,585,2019
1233362,SAM0010,ECOBIO 10,JJ001,IT,62888.0,1456.0,0.0,2020-01-08,14.5,3.5,1.75,6.3,8.9,4.7,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0,585,2020
1233364,SAM0003,ECOBIO 10,JK778,IT,29113.0,1368.0,0.0,2016-01-14,14.1,2.2,1.98,4.0,13.0,6.9,5.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,29273.0,1527.0,1.0,2016-01-21,13.9,2.3,1.86,5.1,13.3,7.2,7.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,1,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,29800.0,527.0,0.0,2016-02-12,13.5,4.1,1.53,5.9,6.1,3.7,3.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,30401.0,1128.0,0.0,2016-03-08,13.7,2.7,1.72,5.7,10.3,6.3,3.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,30806.0,1529.0,1.0,2016-03-25,14.1,2.1,1.92,4.8,12.7,7.7,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,31209.0,407.0,1.0,2016-04-11,13.5,4.5,1.1,6.4,6.0,3.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,34006.0,1212.0,0.0,2016-08-10,14.0,2.8,1.87,5.3,10.2,3.5,0.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,34674.0,1882.0,1.0,2016-09-07,14.2,2.3,2.39,5.2,13.1,4.8,1.0,0.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,1,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,35221.0,547.0,0.0,2016-09-30,13.7,4.3,1.92,6.4,5.2,1.7,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,35824.0,1150.0,0.0,2016-10-25,13.8,3.4,1.67,6.0,8.1,3.4,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,36380.0,1706.0,0.0,2016-11-17,14.1,2.9,1.8,5.5,10.5,4.6,0.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,36685.0,2011.0,1.0,2016-11-30,14.1,2.8,1.86,4.9,11.8,5.1,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,37336.0,650.0,0.0,2016-12-27,13.7,4.5,1.46,6.0,6.0,2.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,586,2016
1233364,SAM0003,ECOBIO 10,JK778,IT,38504.0,1818.0,1.0,2017-02-14,13.9,3.1,1.91,5.4,11.0,5.4,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,40017.0,1510.0,0.0,2017-04-18,14.0,3.3,1.73,5.4,9.4,4.1,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,40444.0,1937.0,1.0,2017-05-06,14.1,2.7,2.05,5.3,10.9,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,42004.0,1560.0,0.0,2017-07-10,13.9,2.5,1.94,5.1,9.7,4.7,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,42384.0,1943.0,1.0,2017-07-26,14.2,2.2,1.97,4.2,11.5,5.1,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,43098.0,690.0,0.0,2017-08-25,14.2,4.0,1.69,6.4,5.9,2.4,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,43463.0,1055.0,0.0,2017-09-09,14.3,3.5,2.06,5.8,8.0,3.6,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,43889.0,1481.0,0.0,2017-09-27,14.6,2.8,1.85,5.0,10.2,4.8,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,45757.0,1535.0,0.0,2017-12-14,14.3,3.3,1.73,5.0,14.3,5.2,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,46115.0,1893.0,1.0,2017-12-29,14.5,2.9,1.87,5.0,11.9,5.5,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1,586,2017
1233364,SAM0003,ECOBIO 10,JK778,IT,46714.0,598.0,0.0,2018-01-23,14.2,4.4,1.41,8.4,5.4,1.8,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,47266.0,1107.0,0.0,2018-02-15,14.2,3.6,1.64,5.9,7.6,3.1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,47884.0,1769.0,1.0,2018-03-13,14.4,2.5,1.73,5.2,11.4,5.3,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,48431.0,546.0,0.0,2018-04-05,13.9,4.2,1.43,6.5,5.5,1.6,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,49031.0,1146.0,0.0,2018-04-30,14.1,3.3,1.75,5.8,8.8,3.8,1.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,49438.0,1553.0,1.0,2018-05-17,14.2,2.6,2.15,5.2,11.2,5.8,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,52449.0,1008.0,0.0,2018-09-20,14.1,3.3,1.68,5.5,9.1,4.7,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,53064.0,1623.0,0.0,2018-10-16,14.1,2.6,1.98,4.9,11.4,5.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,53300.0,1859.0,1.0,2018-10-26,14.4,2.2,2.02,4.7,12.7,6.7,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,53921.0,620.0,0.0,2018-11-21,13.8,4.3,1.31,5.6,6.7,2.1,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,54542.0,1242.0,0.0,2018-12-17,14.7,3.4,1.69,5.4,9.9,4.2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,586,2018
1233364,SAM0003,ECOBIO 10,JK778,IT,55401.0,2100.0,1.0,2019-01-22,14.3,2.3,1.97,,13.7,6.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,55977.0,579.0,0.0,2019-02-15,13.9,4.4,1.36,,6.3,1.9,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,56418.0,1020.0,0.0,2019-03-06,14.1,3.5,1.39,,8.9,3.5,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,56873.0,1475.0,0.0,2019-03-25,14.4,2.9,1.78,,10.9,4.8,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,57376.0,1980.0,1.0,2019-04-15,14.5,2.4,2.03,,13.4,6.3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,58393.0,1018.0,0.0,2019-05-28,14.1,3.6,1.1,,8.8,4.1,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,59437.0,2063.0,1.0,2019-07-11,14.7,2.0,2.16,,13.5,6.1,1.0,0.0,2.0,7.0,4.0,1.0,3.0,0.0,0.0,1,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,60000.0,563.0,0.0,2019-08-06,13.8,3.6,1.88,5.9,5.5,2.3,1.0,0.0,3.0,15.0,4.0,0.0,13.0,2.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,60199.0,763.0,1.0,2019-08-14,14.2,3.2,1.9,5.6,6.8,2.6,1.0,0.0,3.0,18.0,5.0,1.0,16.0,2.0,0.0,1,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,61312.0,622.0,0.0,2019-09-30,13.8,4.0,1.56,,6.2,2.4,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0,586,2019
1233364,SAM0003,ECOBIO 10,JK778,IT,61497.0,807.0,0.0,2019-10-08,14.2,3.8,1.65,,6.2,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0,586,2019
1233366,SAM0036,ECOBIO 10,JI924,,28711.0,1345.0,0.0,2016-01-12,14.4,6.3,2.7,5.4,9.25,1.29,2.0,0.0,,4.0,4.0,0.0,1.0,0.0,0.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,29096.0,1730.0,1.0,2016-01-28,14.6,5.0,3.2,5.1,12.26,1.95,1.0,0.0,,4.0,4.0,0.0,1.0,0.0,0.0,1,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,30048.0,675.0,0.0,2016-02-08,14.5,6.5,2.3,5.1,6.46,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,30553.0,1180.0,0.0,2016-03-29,14.4,6.5,1.9,5.6,8.47,1.31,2.0,0.0,,5.0,3.0,0.0,1.0,0.0,1.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,30862.0,1489.0,0.0,2016-04-11,14.4,6.3,2.1,5.8,2.21,0.0,2.0,0.0,,4.0,4.0,1.0,1.0,1.0,1.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,31243.0,1870.0,0.0,2016-04-27,14.6,5.5,4.1,4.7,10.89,1.42,2.0,0.0,,4.0,4.0,1.0,1.0,0.0,0.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,3012.0,1059.0,0.0,2016-10-07,14.3,7.3,3.2,5.0,8.79,0.99,3.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,1,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,35850.0,1870.0,0.0,2016-11-10,14.7,5.7,3.8,4.8,9.89,0.97,2.0,0.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,0,587,2016
1233366,SAM0036,ECOBIO 10,JI924,,41683.0,2000.0,0.0,2017-06-01,14.8,4.6,4.3,3.9,9.27,3.11,2.0,0.0,,4.0,4.0,1.0,1.0,0.0,1.0,1,587,2017
1233366,SAM0036,ECOBIO 10,JI924,,43031.0,1040.0,1.0,2017-09-10,14.5,5.9,2.3,4.9,4.94,1.29,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1,587,2017
1233366,SAM0036,ECOBIO 10,JI924,,45280.0,1150.0,0.0,2017-12-21,14.6,6.7,3.0,4.7,7.26,1.6,4.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0,587,2017
1233366,SAM0036,ECOBIO 10,JI924,,47368.0,930.0,0.0,2018-03-21,14.6,8.1,3.6,5.1,5.55,1.06,2.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0,587,2018
1233366,SAM0036,ECOBIO 10,JI924,,49830.0,950.0,0.0,2018-06-20,14.41,6.96,3.47,5.8,6.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,587,2018
1233366,SAM0036,ECOBIO 10,JI924,,50692.0,1820.0,1.0,2018-07-26,14.7,4.55,3.89,5.1,8.0,6.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1,587,2018
1233366,SAM0036,ECOBIO 10,JI924,,51124.0,1294.0,1.0,2018-08-13,14.56,5.49,3.82,5.2,8.0,5.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1,587,2018
1233366,SAM0036,ECOBIO 10,JI924,,52450.0,950.0,0.0,2018-10-08,14.38,7.42,3.36,5.4,6.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,587,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,38047.0,1795.0,1.0,2017-02-27,15.3,4.8,0.8,6.8,14.0,3.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,4751.0,3010.0,0.0,2017-07-07,14.5,3.4,1.8,6.0,19.0,1.0,2.0,0.0,2.0,8.0,4.0,1.0,4.0,1.0,1.0,0,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,5084.0,3343.0,1.0,2017-07-20,14.7,3.3,1.7,5.9,19.0,1.0,2.0,0.0,2.0,9.0,4.0,1.0,5.0,1.0,1.0,1,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,41767.0,3720.0,1.0,2017-08-02,15.0,3.2,2.7,5.9,21.0,2.0,2.0,0.0,2.0,7.0,5.0,1.0,3.0,1.0,1.0,1,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,42999.0,1238.0,0.0,2017-09-21,13.7,5.3,0.8,6.4,9.0,1.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,43595.0,1828.0,0.0,2017-10-17,13.9,4.6,0.6,6.1,11.0,1.0,2.0,0.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,0,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,44377.0,2610.0,0.0,2017-11-21,14.1,4.1,1.5,5.8,13.0,2.0,2.0,0.0,3.0,6.0,4.0,1.0,3.0,1.0,1.0,0,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,45131.0,3364.0,1.0,2017-12-27,14.4,3.6,1.2,6.0,10.0,2.0,235.0,0.0,5.0,10.0,5.0,1.0,6.0,1.0,3.0,1,588,2017
1233368,SAM0007,ECOBIO 10,JJ703,IT,45674.0,543.0,0.0,2018-01-16,13.5,6.7,0.6,6.8,6.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,46655.0,1525.0,0.0,2018-02-26,13.7,5.3,0.7,6.1,8.0,1.0,11.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,47771.0,2640.0,0.0,2018-04-13,14.0,3.8,1.1,5.8,10.0,1.0,9.0,0.0,3.0,4.0,5.0,1.0,3.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,48346.0,3215.0,0.0,2018-05-08,14.3,3.8,0.4,5.9,12.0,2.0,9.0,0.0,3.0,5.0,6.0,1.0,3.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,48654.0,3523.0,1.0,2018-05-18,14.4,3.6,1.0,5.3,12.0,2.0,8.0,0.0,3.0,5.0,6.0,1.0,3.0,1.0,1.0,1,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,49708.0,1071.0,0.0,2018-07-05,13.5,5.7,0.9,6.0,7.0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,50283.0,1646.0,0.0,2018-07-27,13.7,4.4,1.1,6.0,9.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,50710.0,2073.0,0.0,2018-08-16,13.8,3.8,0.8,5.9,10.0,2.0,2.0,0.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,51213.0,2576.0,0.0,2018-09-06,14.0,3.3,1.1,5.7,11.0,2.0,3.0,0.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,53338.0,1538.0,0.0,2018-12-10,13.8,6.0,0.4,6.6,7.0,1.0,50.0,0.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0,588,2018
1233368,SAM0007,ECOBIO 10,JJ703,IT,54918.0,3118.0,1.0,2019-02-14,14.1,4.2,0.8,6.1,10.0,1.0,38.0,0.0,1.0,6.0,8.0,1.0,2.0,1.0,1.0,1,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,55945.0,1027.0,0.0,2019-03-29,13.6,6.5,0.5,6.4,6.0,1.0,5.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,56828.0,1910.0,0.0,2019-05-07,13.8,5.2,1.1,6.2,8.0,1.0,3.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,59621.0,1024.0,0.0,2019-09-04,13.5,4.0,0.5,6.2,6.0,2.0,2.0,0.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,0,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,60425.0,1828.0,1.0,2019-10-07,13.7,3.1,1.4,5.9,6.0,2.0,1.0,0.0,3.0,6.0,7.0,1.0,2.0,1.0,1.0,1,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,61932.0,1139.0,0.0,2019-12-09,13.7,5.6,0.4,6.3,4.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0,588,2019
1233368,SAM0007,ECOBIO 10,JJ703,IT,62857.0,2065.0,0.0,2020-01-17,13.8,4.1,0.6,6.0,6.0,3.0,3.0,0.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,0,588,2020
1233368,SAM0007,ECOBIO 10,JJ703,IT,63688.0,2895.0,1.0,2020-02-20,13.9,3.5,0.7,5.6,8.0,3.0,1.0,0.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,1,588,2020
1233370,SAM0015,ECOBIO 10,JK784,IT,33221.0,1581.0,0.0,2016-09-12,14.7,2.3,2.19,5.5,11.6,4.1,0.0,0.0,2.0,6.0,4.0,1.0,6.0,0.0,0.0,1,589,2016
1233370,SAM0015,ECOBIO 10,JK784,IT,34632.0,1432.0,1.0,2016-11-11,14.1,2.5,2.17,5.1,10.4,3.7,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,1,589,2016
1233370,SAM0015,ECOBIO 10,JK784,IT,36305.0,1651.0,0.0,2017-01-19,14.1,3.0,1.66,5.3,10.5,4.6,1.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1,589,2017
1233370,SAM0015,ECOBIO 10,JK784,IT,37895.0,1590.0,1.0,2017-03-27,13.9,3.2,1.85,6.2,9.7,4.1,1.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1,589,2017
1233370,SAM0015,ECOBIO 10,JK784,IT,38898.0,1000.0,1.0,2017-05-08,14.0,3.5,1.73,5.5,7.3,3.2,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1,589,2017
1233370,SAM0015,ECOBIO 10,JK784,IT,41100.0,2676.0,1.0,2017-08-08,14.3,2.7,1.91,5.5,10.3,4.9,1.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1,589,2017
1233370,SAM0015,ECOBIO 10,JK784,IT,42840.0,1740.0,1.0,2017-10-20,14.5,3.1,1.63,5.4,10.6,6.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,1,589,2017
1233370,SAM0015,ECOBIO 10,JK784,IT,44644.0,1804.0,1.0,2018-01-04,14.7,3.0,1.81,5.4,11.3,5.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1,589,2018
1233370,SAM0015,ECOBIO 10,JK784,IT,46411.0,1767.0,1.0,2018-03-19,14.5,3.0,1.73,5.9,11.0,5.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1,589,2018
1233370,SAM0015,ECOBIO 10,JK784,IT,50370.0,1942.0,1.0,2018-09-03,14.4,2.8,1.98,5.2,12.1,8.4,0.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,1,589,2018
1233370,SAM0015,ECOBIO 10,JK784,IT,58776.0,1991.0,0.0,2019-08-21,14.9,2.4,1.95,5.1,14.0,6.7,0.0,0.0,2.0,5.0,5.0,0.0,3.0,1.0,0.0,1,589,2019
1233373,SAM0023,ECOBIO 10,JK694,,27662.0,1202.0,0.0,2016-01-11,13.8,3.0,1.89,5.8,10.7,6.6,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,28067.0,1607.0,0.0,2016-01-28,14.1,2.7,1.69,5.3,13.0,7.9,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,28233.0,1773.0,1.0,2016-02-04,13.8,2.5,1.82,5.0,13.9,8.3,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,28653.0,420.0,0.0,2016-02-22,13.4,4.4,1.35,6.0,7.3,4.6,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,29039.0,806.0,1.0,2016-03-09,13.3,3.5,1.52,6.0,10.3,6.3,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,29737.0,1204.0,1.0,2016-03-26,13.7,3.1,2.07,5.6,12.9,8.1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,29746.0,1513.0,0.0,2016-04-08,13.7,2.6,2.09,5.3,14.8,9.3,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,29843.0,1610.0,1.0,2016-04-12,13.8,2.5,1.96,5.0,15.2,9.5,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,30243.0,400.0,0.0,2016-04-29,13.8,4.6,1.19,6.2,6.2,4.3,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,30643.0,800.0,0.0,2016-05-16,13.8,4.2,1.52,6.2,8.6,5.3,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,31047.0,1200.0,0.0,2016-06-02,14.0,3.0,1.78,5.8,10.9,7.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,590,2016
1233373,SAM0023,ECOBIO 10,JK694,,31444.0,1600.0,1.0,2016-06-18,14.1,2.5,2.23,4.6,12.3,6.3,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,590,2016
